2023-12-24 20:26:31.065,91282CJL6,0.019672,-10000000,
2023-12-24 20:26:31.066,91282CJL6,0.019672,10000000,
2023-12-24 20:26:31.066,91282CJL6,0.019672,-20000000,
2023-12-24 20:26:31.066,91282CJL6,0.019672,20000000,
2023-12-24 20:26:31.066,91282CJL6,0.019672,-30000000,
2023-12-24 20:26:31.066,91282CJL6,0.019672,-20000000,
2023-12-24 20:26:31.066,91282CJL6,0.019672,-40000000,
2023-12-24 20:26:31.067,91282CJL6,0.019672,-10000000,
2023-12-24 20:26:31.067,91282CJL6,0.019672,-50000000,
2023-12-24 20:26:31.067,91282CJL6,0.019672,0,
2023-12-24 20:26:31.067,91282CHY0,0.028850,-10000000,
2023-12-24 20:26:31.068,91282CHY0,0.028850,10000000,
2023-12-24 20:26:31.068,91282CHY0,0.028850,-20000000,
2023-12-24 20:26:31.068,91282CHY0,0.028850,20000000,
2023-12-24 20:26:31.068,91282CHY0,0.028850,-30000000,
2023-12-24 20:26:31.069,91282CHY0,0.028850,-20000000,
2023-12-24 20:26:31.069,91282CHY0,0.028850,-40000000,
2023-12-24 20:26:31.069,91282CHY0,0.028850,-10000000,
2023-12-24 20:26:31.069,91282CHY0,0.028850,-50000000,
2023-12-24 20:26:31.069,91282CHY0,0.028850,0,
2023-12-24 20:26:31.070,91282CHX2,0.048556,-10000000,
2023-12-24 20:26:31.070,91282CHX2,0.048556,10000000,
2023-12-24 20:26:31.070,91282CHX2,0.048556,-20000000,
2023-12-24 20:26:31.070,91282CHX2,0.048556,20000000,
2023-12-24 20:26:31.070,91282CHX2,0.048556,-30000000,
2023-12-24 20:26:31.071,91282CHX2,0.048556,-20000000,
2023-12-24 20:26:31.071,91282CHX2,0.048556,-40000000,
2023-12-24 20:26:31.071,91282CHX2,0.048556,-10000000,
2023-12-24 20:26:31.071,91282CHX2,0.048556,-50000000,
2023-12-24 20:26:31.071,91282CHX2,0.048556,0,
2023-12-24 20:26:31.072,91282CJM4,0.068303,-10000000,
2023-12-24 20:26:31.072,91282CJM4,0.068303,10000000,
2023-12-24 20:26:31.072,91282CJM4,0.068303,-20000000,
2023-12-24 20:26:31.072,91282CJM4,0.068303,20000000,
2023-12-24 20:26:31.072,91282CJM4,0.068303,-30000000,
2023-12-24 20:26:31.073,91282CJM4,0.068303,-20000000,
2023-12-24 20:26:31.073,91282CJM4,0.068303,-40000000,
2023-12-24 20:26:31.073,91282CJM4,0.068303,-10000000,
2023-12-24 20:26:31.073,91282CJM4,0.068303,-50000000,
2023-12-24 20:26:31.073,91282CJM4,0.068303,0,
2023-12-24 20:26:31.074,91282CJJ1,0.080720,-10000000,
2023-12-24 20:26:31.074,91282CJJ1,0.080720,10000000,
2023-12-24 20:26:31.074,91282CJJ1,0.080720,-20000000,
2023-12-24 20:26:31.074,91282CJJ1,0.080720,20000000,
2023-12-24 20:26:31.074,91282CJJ1,0.080720,-30000000,
2023-12-24 20:26:31.075,91282CJJ1,0.080720,-20000000,
2023-12-24 20:26:31.075,91282CJJ1,0.080720,-40000000,
2023-12-24 20:26:31.075,91282CJJ1,0.080720,-10000000,
2023-12-24 20:26:31.075,91282CJJ1,0.080720,-50000000,
2023-12-24 20:26:31.075,91282CJJ1,0.080720,0,
2023-12-24 20:26:31.076,912810TM0,0.118326,-10000000,
2023-12-24 20:26:31.076,912810TM0,0.118326,10000000,
2023-12-24 20:26:31.076,912810TM0,0.118326,-20000000,
2023-12-24 20:26:31.076,912810TM0,0.118326,20000000,
2023-12-24 20:26:31.076,912810TM0,0.118326,-30000000,
2023-12-24 20:26:31.076,912810TM0,0.118326,-20000000,
2023-12-24 20:26:31.077,912810TM0,0.118326,-40000000,
2023-12-24 20:26:31.077,912810TM0,0.118326,-10000000,
2023-12-24 20:26:31.077,912810TM0,0.118326,-50000000,
2023-12-24 20:26:31.077,912810TM0,0.118326,0,
2023-12-24 20:26:31.077,912810TL2,0.185320,-10000000,
2023-12-24 20:26:31.078,912810TL2,0.185320,10000000,
2023-12-24 20:26:31.078,912810TL2,0.185320,-20000000,
2023-12-24 20:26:31.079,912810TL2,0.185320,20000000,
2023-12-24 20:26:31.079,912810TL2,0.185320,-30000000,
2023-12-24 20:26:31.079,912810TL2,0.185320,-20000000,
2023-12-24 20:26:31.079,912810TL2,0.185320,-40000000,
2023-12-24 20:26:31.080,912810TL2,0.185320,-10000000,
2023-12-24 20:26:31.080,912810TL2,0.185320,-50000000,
2023-12-24 20:26:31.080,912810TL2,0.185320,0,
2023-12-24 20:26:31.080,91282CJL6,0.019672,10000000,
2023-12-24 20:26:31.081,91282CJL6,0.019672,20000000,
2023-12-24 20:26:31.081,91282CJL6,0.019672,10000000,
2023-12-24 20:26:31.081,91282CJL6,0.019672,0,
2023-12-24 20:26:31.082,91282CJL6,0.019672,10000000,
2023-12-24 20:26:31.082,91282CJL6,0.019672,20000000,
2023-12-24 20:26:31.083,91282CJL6,0.019672,10000000,
2023-12-24 20:26:31.083,91282CJL6,0.019672,0,
2023-12-24 20:26:31.084,91282CJL6,0.019672,10000000,
2023-12-24 20:26:31.084,91282CJL6,0.019672,20000000,
2023-12-24 20:26:31.084,91282CJL6,0.019672,10000000,
2023-12-24 20:26:31.085,91282CJL6,0.019672,0,
2023-12-24 20:26:31.085,91282CJL6,0.019672,10000000,
2023-12-24 20:26:31.086,91282CJL6,0.019672,20000000,
2023-12-24 20:26:31.087,91282CJL6,0.019672,10000000,
2023-12-24 20:26:31.088,91282CJL6,0.019672,0,
2023-12-24 20:26:31.088,91282CJL6,0.019672,10000000,
2023-12-24 20:26:31.089,91282CJL6,0.019672,20000000,
2023-12-24 20:26:31.089,91282CJL6,0.019672,10000000,
2023-12-24 20:26:31.089,91282CJL6,0.019672,0,
2023-12-24 20:26:31.090,91282CJL6,0.019672,10000000,
2023-12-24 20:26:31.091,91282CJL6,0.019672,20000000,
2023-12-24 20:26:31.091,91282CJL6,0.019672,10000000,
2023-12-24 20:26:31.091,91282CJL6,0.019672,0,
2023-12-24 20:26:31.092,91282CJL6,0.019672,10000000,
2023-12-24 20:26:31.092,91282CJL6,0.019672,20000000,
2023-12-24 20:26:31.093,91282CJL6,0.019672,10000000,
2023-12-24 20:26:31.093,91282CJL6,0.019672,0,
2023-12-24 20:26:31.093,91282CJL6,0.019672,10000000,
2023-12-24 20:26:31.094,91282CJL6,0.019672,20000000,
2023-12-24 20:26:31.094,91282CJL6,0.019672,10000000,
2023-12-24 20:26:31.094,91282CJL6,0.019672,0,
2023-12-24 20:26:31.095,91282CJL6,0.019672,10000000,
2023-12-24 20:26:31.095,91282CJL6,0.019672,20000000,
2023-12-24 20:26:31.096,91282CJL6,0.019672,10000000,
2023-12-24 20:26:31.096,91282CJL6,0.019672,0,
2023-12-24 20:26:31.096,91282CJL6,0.019672,10000000,
2023-12-24 20:26:31.097,91282CJL6,0.019672,20000000,
2023-12-24 20:26:31.097,91282CJL6,0.019672,10000000,
2023-12-24 20:26:31.097,91282CJL6,0.019672,0,
2023-12-24 20:26:31.098,91282CJL6,0.019672,10000000,
2023-12-24 20:26:31.098,91282CJL6,0.019672,20000000,
2023-12-24 20:26:31.099,91282CJL6,0.019672,10000000,
2023-12-24 20:26:31.099,91282CJL6,0.019672,0,
2023-12-24 20:26:31.099,91282CJL6,0.019672,10000000,
2023-12-24 20:26:31.100,91282CJL6,0.019672,20000000,
2023-12-24 20:26:31.100,91282CJL6,0.019672,10000000,
2023-12-24 20:26:31.100,91282CJL6,0.019672,0,
2023-12-24 20:26:31.101,91282CJL6,0.019672,10000000,
2023-12-24 20:26:31.101,91282CJL6,0.019672,20000000,
2023-12-24 20:26:31.102,91282CJL6,0.019672,10000000,
2023-12-24 20:26:31.102,91282CJL6,0.019672,0,
2023-12-24 20:26:31.105,91282CJL6,0.019672,10000000,
2023-12-24 20:26:31.105,91282CJL6,0.019672,20000000,
2023-12-24 20:26:31.106,91282CJL6,0.019672,10000000,
2023-12-24 20:26:31.106,91282CJL6,0.019672,0,
2023-12-24 20:26:31.106,91282CJL6,0.019672,10000000,
2023-12-24 20:26:31.107,91282CJL6,0.019672,20000000,
2023-12-24 20:26:31.107,91282CJL6,0.019672,10000000,
2023-12-24 20:26:31.107,91282CJL6,0.019672,0,
2023-12-24 20:26:31.108,91282CJL6,0.019672,10000000,
2023-12-24 20:26:31.108,91282CJL6,0.019672,20000000,
2023-12-24 20:26:31.109,91282CJL6,0.019672,10000000,
2023-12-24 20:26:31.109,91282CJL6,0.019672,0,
2023-12-24 20:26:31.110,91282CJL6,0.019672,10000000,
2023-12-24 20:26:31.110,91282CJL6,0.019672,20000000,
2023-12-24 20:26:31.110,91282CJL6,0.019672,10000000,
2023-12-24 20:26:31.111,91282CJL6,0.019672,0,
2023-12-24 20:26:31.111,91282CJL6,0.019672,10000000,
2023-12-24 20:26:31.111,91282CJL6,0.019672,20000000,
2023-12-24 20:26:31.112,91282CJL6,0.019672,10000000,
2023-12-24 20:26:31.112,91282CJL6,0.019672,0,
2023-12-24 20:26:31.113,91282CJL6,0.019672,10000000,
2023-12-24 20:26:31.113,91282CJL6,0.019672,20000000,
2023-12-24 20:26:31.113,91282CJL6,0.019672,10000000,
2023-12-24 20:26:31.114,91282CJL6,0.019672,0,
2023-12-24 20:26:31.114,91282CJL6,0.019672,10000000,
2023-12-24 20:26:31.114,91282CJL6,0.019672,20000000,
2023-12-24 20:26:31.115,91282CJL6,0.019672,10000000,
2023-12-24 20:26:31.115,91282CJL6,0.019672,0,
2023-12-24 20:26:31.116,91282CJL6,0.019672,10000000,
2023-12-24 20:26:31.116,91282CJL6,0.019672,20000000,
2023-12-24 20:26:31.117,91282CJL6,0.019672,10000000,
2023-12-24 20:26:31.117,91282CJL6,0.019672,0,
2023-12-24 20:26:31.117,91282CJL6,0.019672,10000000,
2023-12-24 20:26:31.118,91282CJL6,0.019672,20000000,
2023-12-24 20:26:31.118,91282CJL6,0.019672,10000000,
2023-12-24 20:26:31.118,91282CJL6,0.019672,0,
2023-12-24 20:26:31.120,91282CJL6,0.019672,10000000,
2023-12-24 20:26:31.120,91282CJL6,0.019672,20000000,
2023-12-24 20:26:31.121,91282CJL6,0.019672,10000000,
2023-12-24 20:26:31.121,91282CJL6,0.019672,0,
2023-12-24 20:26:31.121,91282CJL6,0.019672,10000000,
2023-12-24 20:26:31.122,91282CJL6,0.019672,20000000,
2023-12-24 20:26:31.122,91282CJL6,0.019672,10000000,
2023-12-24 20:26:31.122,91282CJL6,0.019672,0,
2023-12-24 20:26:31.123,91282CJL6,0.019672,10000000,
2023-12-24 20:26:31.123,91282CJL6,0.019672,20000000,
2023-12-24 20:26:31.124,91282CJL6,0.019672,10000000,
2023-12-24 20:26:31.124,91282CJL6,0.019672,0,
2023-12-24 20:26:31.125,91282CJL6,0.019672,10000000,
2023-12-24 20:26:31.125,91282CJL6,0.019672,20000000,
2023-12-24 20:26:31.125,91282CJL6,0.019672,10000000,
2023-12-24 20:26:31.125,91282CJL6,0.019672,0,
2023-12-24 20:26:31.126,91282CJL6,0.019672,10000000,
2023-12-24 20:26:31.126,91282CJL6,0.019672,20000000,
2023-12-24 20:26:31.127,91282CJL6,0.019672,10000000,
2023-12-24 20:26:31.127,91282CJL6,0.019672,0,
2023-12-24 20:26:31.128,91282CJL6,0.019672,10000000,
2023-12-24 20:26:31.128,91282CJL6,0.019672,20000000,
2023-12-24 20:26:31.128,91282CJL6,0.019672,10000000,
2023-12-24 20:26:31.128,91282CJL6,0.019672,0,
2023-12-24 20:26:31.129,91282CJL6,0.019672,10000000,
2023-12-24 20:26:31.129,91282CJL6,0.019672,20000000,
2023-12-24 20:26:31.130,91282CJL6,0.019672,10000000,
2023-12-24 20:26:31.130,91282CJL6,0.019672,0,
2023-12-24 20:26:31.130,91282CJL6,0.019672,10000000,
2023-12-24 20:26:31.131,91282CJL6,0.019672,20000000,
2023-12-24 20:26:31.131,91282CJL6,0.019672,10000000,
